id,target
414,0.06109600963806559
415,0.4214517973031192
416,0.9382286485521155
417,0.3376846114556423
418,0.5152558305561293
419,0.7188807316543905
420,0.6880969927952104
421,0.5834040579619857
422,0.07563443644162778
423,0.1494640343316855
424,0.30503040411569676
425,0.11615481324144399
426,0.8871662274102838
427,0.41122649855106086
428,0.15333130785056082
429,0.2913540064739127
430,0.88399214672148
431,0.3979713423561567
432,0.4297747249965744
433,0.023598161594051564
434,0.30448949371861367
435,0.2660558425407082
436,0.33919756785883515
437,0.8090203561164802
438,0.8989515094365668
439,0.4728183721447749
440,0.3348459672265266
441,0.04907186018868063
442,0.2313198804598924
443,0.8603250765806931
444,0.9033807772263787
445,0.5338491428057225
446,0.7293490609686221
447,0.5802126241722836
448,0.8146317528455761
449,0.2900629866295861
450,0.7807931070313536
451,0.8581476684202636
452,0.17106488696587674
453,0.5769517592938402
454,0.3832176932984667
455,0.6764992711728255
456,0.946940552671317
457,0.49969176627236495
458,0.8817729412423461
459,0.487444902996778
460,0.8269221365533217
461,0.3765987188514216
462,0.3698915760776781
463,0.022704216619559
464,0.9333490122682774
465,0.8648959779751616
466,0.588375532971351
467,0.13836075923928415
468,0.48556017078806163
469,0.17328265613686655
470,0.6341371291383954
471,0.0934843348914579
472,0.3339569244115895
473,0.481607755093113
474,0.4468173921915739
475,0.3028260981098998
476,0.29982693010090417
477,0.022969379703959906
478,0.22297368670588413
479,0.8409322623070081
480,0.06378904090536366
481,0.8174108554108286
482,0.34050460224591483
483,0.2242649712830897
484,0.06297942012605591
485,0.5891267209963907
486,0.33919756785883515
487,0.3175062960306945
488,0.47283613148742587
489,0.12387340422519467
490,0.49648267833232534
491,0.40992038964968047
492,0.4471327194442948
493,0.5270676275276994
494,0.08292768774321874
495,0.6200460791895864
496,0.504259221394837
497,0.6258336624074735
498,0.9460333368883354
499,0.5406118887893631
500,0.32792823811997424
501,0.02788093592736107
502,0.014728610625769441
503,0.9973343731350846
504,0.41965199130525443
505,0.6454095698210403
506,0.14819351362626387
507,0.05492917244934383
508,0.6294549445389315
509,0.9049600111664896
510,0.06360491230791687
511,0.29682787687007217
512,0.3571589200944456
513,0.6366681610505083
514,0.0748350906774374
515,0.757292544453392
516,0.4649009514818054
517,0.2281539832297359
518,0.7639376275399553
519,0.38190644189316203
520,0.5741043399764135
521,0.8063253818611775
522,0.8721211528652619
523,0.7657090725098215
524,0.2527207315325611
525,0.33712821431827505
526,0.6438754216748327
527,0.38269835746758835
528,0.3145346988481928
529,0.07230377802126806
530,0.3887738779853725
531,0.4249280250154195
532,0.3910988119182083
533,0.9314785185221321
534,0.07897471905716523
535,0.4174653538064758
536,0.05488554118961741
537,0.02964845471466911
538,0.05398124299184732
539,0.09747290811613925
540,0.7261449916219574
541,0.6493797842048785
542,0.768475342296971
543,0.06487350004096261
544,0.8813223209888805
545,0.054882524972239936
546,0.1744140158225843
547,0.0749634862716152
548,0.3164580321105553
549,0.858348804181783
550,0.49716956026734654
551,0.6605942660935608
552,0.295428427088904
553,0.315060429911554
554,0.21036590525342985
555,0.006401460309521684
556,0.140179660476354
557,0.7116534291123063
558,0.7447660574868895
559,0.5604742970977741
560,0.12903871153071342
561,0.8376693374363048
562,0.6013195000836588
563,0.528694082255171
564,0.48132520858497196
565,0.8593756136431716
566,0.10055520828632583
567,0.18158350945709786
568,0.8495888562658029
569,0.944133505487951
570,0.8350250953417291
571,0.6367915185697723
572,0.3529531222191693
573,0.5880063229501103
574,0.4879658325311349
575,0.1881155508709398
576,0.5554568210023337
577,0.025073348808969283
578,0.42693745013718076
579,0.005815878109542082
580,0.5274853536104552
581,0.07047619733803095
582,0.8422609385057046
583,0.6616875252358226
584,0.09850021524036674
585,0.1929466150519991
586,0.8450300053044953
587,0.8014450826352405
588,0.15494108092543793
589,0.1022148254297086
590,0.29058273622651576
591,0.548769491039788
592,0.9164524378170761
593,0.31936098555562503
594,0.8627673329058103
595,0.8496278687644917
596,0.13176528285385097
597,0.07977561724001242
598,0.4068080540682852
599,0.028611183794629253
600,0.02297703349425469
601,0.164600153153283
602,0.725518334593374
603,0.3272262537723342
604,0.24478185437655187
605,0.8595905983446962
606,0.6553596839970117
607,0.3355404211455114
608,0.47230089533643554
609,0.06718154912184318
610,0.43033102185262384
611,0.5825051751780632
612,0.3520520586993332
613,0.772026148102331
614,0.28396428462609447
615,0.6372330067902562
616,0.11914113320835054
617,0.018005546207302364
618,0.2892886474109181
619,0.01848596444304446
620,0.9100809162976923
621,0.8847037479213026
622,0.26569222651358343
623,0.5369934585419546
624,0.08113182992743619
625,0.9295884225896976
626,0.48906822839758
627,0.3601057747494317
628,0.5295331599664185
629,0.6597030201194757
630,0.323484833100964
631,0.6316263954236025
632,0.02283511556260483
633,0.04705168176584443
634,0.8222217457754631
635,0.6086922731118563
636,0.2445251414220739
637,0.7889224472345158
638,0.04491789092620796
639,0.19024022454361325
640,0.20712691894593868
641,0.06595712303335786
642,0.6908309064404977
643,0.34179357227930285
644,0.03933355172426139
645,0.2929707349827378
646,0.6820593371782321
647,0.6053539768149561
648,0.6763511720244915
649,0.525568120565676
650,0.4987725187384164
651,0.10694513674378464
652,0.7049457313009392
653,0.7121131597375047
654,0.4220289698412907
655,0.6445970629413305
656,0.7444284722574391
657,0.13836075923928415
658,0.23984462341917098
659,0.06317047095380725
660,0.7539010684808046
661,0.5647856730157654
662,0.581860769584708
663,0.7065115234657898
664,0.7414340859899624
665,0.01090381117510362
666,0.5982039734722553
667,0.04534241414755707
668,0.03271196588895894
669,0.9206389962384913
670,0.6296732958491003
671,0.5897235159044146
672,0.9838531804248771
673,0.17940336697494688
674,0.5869649437974243
675,0.09735507347289209
676,0.5107954362560865
677,0.4884673709107952
678,0.0673641671956587
679,0.07221143260314265
680,0.8826565225281211
681,0.8727280147547835
682,0.10675941791688226
683,0.2998330391836229
684,0.4990101191396627
685,0.8719729475470114
686,0.10804390593069867
687,0.3900729251393645
688,0.14776274346538343
689,0.4101015871687229
